time,ax,ay,az,aT
91.8010,-0.1617,0.4940,-1.4783,1.567
91.8690,0.3389,0.9361,-0.1722,1.010
91.8710,0.0488,0.3502,-0.4200,0.549
91.8720,0.2193,-0.3072,0.5233,0.645
91.8730,0.2732,-0.4667,1.1614,1.281
91.8760,-0.0938,0.4870,-0.5110,0.712
91.8780,0.2188,0.8067,-0.1459,0.848
91.8800,0.5367,0.7317,-0.2213,0.934
91.8810,0.9826,0.4320,0.2264,1.097
91.8850,0.5417,0.2265,1.2809,1.409
91.8990,0.4816,1.2083,-0.8225,1.539
91.9030,-0.1573,0.5842,0.0441,0.607
91.9510,0.5107,0.1405,-0.6394,0.830
91.9510,0.3111,-0.1040,-0.5808,0.667
91.9520,0.0667,0.0059,-1.2883,1.290
91.9520,0.4894,0.4832,-0.9352,1.161
91.9640,0.2088,0.3372,0.0153,0.397
91.9670,0.0085,0.1572,0.3242,0.360
91.9850,-0.5896,-0.6469,0.3554,0.945
91.9890,0.1570,-0.3200,-0.7675,0.846
92.0370,0.7184,0.3547,1.1215,1.378
92.0410,-0.3126,0.3027,0.2464,0.500
92.0430,-0.2127,0.0768,-0.1462,0.269
92.0450,0.0881,0.2032,-0.2958,0.370
92.0470,-0.0817,-0.5674,1.6818,1.777
92.0490,0.6039,0.3950,0.8103,1.085
92.0580,0.4389,0.7769,0.3147,0.946
92.0640,0.1404,0.2694,0.4261,0.523
92.0770,-0.0116,-0.2908,-0.5519,0.624
92.0830,0.1398,-0.7431,0.7350,1.054
92.0970,0.0789,0.2964,0.2813,0.416
92.1030,0.4652,0.8292,1.3072,1.616
92.1580,-0.0535,0.4496,0.4477,0.637
92.1580,0.1498,-0.0955,-0.2561,0.312
92.1580,0.1533,-0.3828,0.8799,0.972
92.1590,0.1274,0.2220,-0.3483,0.432
92.1590,0.4891,0.5842,0.2096,0.790
92.1630,0.4734,0.4651,0.2910,0.725
92.1740,-0.3623,-0.7986,0.3365,0.939
92.1830,-0.6239,-0.5938,-0.6367,1.071
92.1990,-0.0413,-0.0704,-0.6331,0.638
92.2030,0.2615,0.4392,-0.1926,0.546
92.2550,-0.1209,-0.5176,0.3665,0.646
92.2580,-0.6705,-0.8184,-0.3327,1.109
92.2600,-0.4711,-0.4015,-1.0462,1.216
92.2620,0.2074,-0.2902,1.3408,1.387
92.2650,0.3653,0.6207,-0.3125,0.785
92.2670,0.3180,-0.1727,0.2932,0.466
92.2750,-0.2690,-0.9361,-0.2575,1.007
92.2840,-0.4099,-0.7191,-0.6538,1.055
92.2990,0.1395,0.2836,-1.0238,1.071
92.3050,0.9436,0.6757,1.6409,2.010
92.3600,0.0386,0.2464,-1.2669,1.291
92.3620,-0.9621,-0.7623,-0.0782,1.230
92.3640,-0.7278,-0.5503,-0.9497,1.317
92.3650,-0.4131,0.0601,0.0247,0.418
92.3660,-0.3080,-0.1187,-0.0088,0.330
92.3670,-0.1863,-0.1926,0.2114,0.341
92.3750,0.2232,-0.3494,0.0881,0.424
92.3830,-0.3824,-0.7279,0.1815,0.842
92.3980,-0.0788,-0.1242,-0.8014,0.815
92.4030,0.0579,-0.0903,0.2891,0.308
92.4470,-0.0304,-1.0397,0.0880,1.044
92.4480,-0.3782,-0.6782,-0.7728,1.096
92.4480,-0.9949,-0.8479,-0.4053,1.369
92.4490,0.0382,0.3940,-0.3646,0.538
92.4540,0.4123,0.6197,1.3520,1.543
92.4640,0.0422,-0.0898,-0.3466,0.361
92.4860,-0.2053,-0.4764,-1.1247,1.239
92.4900,-0.7087,-0.3309,-1.2301,1.458
92.5330,-0.2923,0.6629,0.0294,0.725
92.5360,0.0947,0.9635,-0.4434,1.065
92.5380,0.2576,0.0029,1.4660,1.488
92.5430,-0.4843,-0.5408,-1.2910,1.481
92.5440,-0.6977,-0.6752,-0.7690,1.239
92.5460,-0.4311,0.0080,-0.2972,0.524
92.5570,0.3982,0.3865,0.4451,0.711
92.5720,-0.2529,-0.0899,-0.0852,0.282
92.6400,-0.5277,-0.4128,-0.9663,1.176
92.6400,-0.0419,0.0757,-0.7818,0.787
92.6410,0.1346,0.6526,-0.9087,1.127
92.6410,0.4014,0.4474,0.0946,0.608
92.6410,0.0442,0.3767,0.4178,0.564
92.6420,0.5177,-0.0704,0.1664,0.548
92.6420,0.3432,0.3023,0.0551,0.461
92.6430,0.9147,0.9651,0.9433,1.630
92.6540,0.5262,0.8555,1.0438,1.449
92.6640,1.1254,0.0478,1.0880,1.566
92.6850,1.1115,0.0376,1.0879,1.556
92.6870,0.6275,0.6220,-0.6193,1.079
92.7350,-0.1687,0.2113,-0.9534,0.991
92.7360,-0.6480,0.5629,-0.3561,0.929
92.7360,0.1564,0.0223,-1.2000,1.210
92.7360,0.6143,-0.1565,0.6592,0.915
92.7370,0.2295,0.2998,-2.1936,2.226
92.7440,-0.1464,0.1726,0.0295,0.228
92.7540,0.0641,0.6825,-0.6157,0.921
92.7640,0.2881,0.3489,0.0116,0.453
92.7820,-0.3792,-0.5220,-0.2229,0.683
92.7860,-0.2942,-0.3268,-1.1136,1.197
92.8450,0.0419,0.3916,-0.7604,0.856
92.8450,0.4161,0.6184,-0.0122,0.745
92.8460,0.4611,0.2981,0.3626,0.658
92.8460,-0.4185,-0.6058,-0.5544,0.922
92.8470,0.3952,0.1664,-0.4526,0.623
92.8480,0.3635,1.0805,0.1005,1.144
92.8540,0.2724,0.5294,-0.3220,0.677
92.8630,0.0428,0.0232,-0.2692,0.274
92.8870,0.0393,0.0171,-0.2692,0.273
92.8890,0.7840,-0.1526,1.8414,2.007
92.9370,-0.6477,0.3711,-0.8736,1.149
92.9400,-0.4881,0.7724,-0.0691,0.916
92.9430,-0.3361,-0.2467,-0.2797,0.502
92.9460,-0.5865,-0.6953,-0.2832,0.953
92.9480,0.1433,-1.0041,1.1198,1.511
92.9510,-0.0232,0.2955,-1.1260,1.164
92.9550,0.2937,0.4184,0.2543,0.571
92.9630,-0.6014,-0.7489,-0.4999,1.083
92.9800,-0.3042,-0.8659,-0.1025,0.923
92.9830,-0.3567,-0.5595,-0.3827,0.766
93.0390,-0.0271,0.1936,-0.5923,0.624
93.0400,0.0376,0.1961,0.6933,0.722
93.0400,0.1603,-0.3430,0.5161,0.640
93.0410,-0.3228,-0.6780,-0.7995,1.097
93.0410,0.3805,0.4853,-0.6943,0.929
93.0430,0.6650,0.3352,-0.1640,0.763
93.0540,-0.1288,0.4352,0.7434,0.871
93.0650,0.2034,0.2792,-1.5742,1.612
93.0800,-0.5914,-1.1010,-0.7996,1.484
93.0830,-0.5980,-0.6610,-0.1365,0.902
93.1250,0.9085,0.3432,0.8571,1.295
93.1260,-0.1675,0.6010,-0.7806,0.999
93.1470,-0.1392,0.0891,-0.6717,0.692
93.1480,-0.4501,-0.6414,-0.6369,1.010
93.1480,-0.5739,-0.4579,-0.2586,0.778
93.1490,0.2000,-0.0470,1.3011,1.317
93.1560,-0.4099,-0.2505,-0.9482,1.063
93.2050,-0.4484,-0.8058,0.7229,1.172
93.2060,-0.1270,-0.5358,-0.7915,0.964
93.2060,0.0562,-0.6124,0.6594,0.902
93.2070,0.2731,0.6330,0.3792,0.787
93.2070,0.5362,0.1299,0.4234,0.695
93.2500,0.3032,-0.1108,0.4090,0.521
93.2520,-0.4509,-0.6388,0.2318,0.816
93.2540,-0.1251,0.2984,-0.1070,0.341
93.2550,0.1460,0.6830,-0.2674,0.748
93.2580,0.3340,0.3441,0.1228,0.495
93.2870,-0.0211,-0.3583,1.0374,1.098
93.2890,-0.4406,-0.5941,-1.3484,1.538
93.2910,-0.5514,-0.2969,-1.3089,1.451
93.3350,0.0076,0.4466,-0.6206,0.765
93.3370,0.7335,0.5620,0.3443,0.986
93.3380,0.2003,-0.2302,2.2166,2.237
93.3400,-0.4566,-0.4326,-0.9953,1.177
93.3420,-0.5808,-0.2475,-1.2766,1.424
93.3440,0.2470,0.5091,-0.3608,0.671
93.3720,1.2145,0.2449,0.9752,1.577
93.3750,0.2531,0.3652,0.4389,0.625
93.3770,-0.6414,-0.6183,0.1791,0.909
93.4090,-0.4563,-0.0125,-0.3512,0.576
93.4090,0.1591,0.4615,1.3055,1.394
93.4100,0.4430,0.4564,0.5298,0.828
93.4450,0.0702,-0.2363,0.2066,0.322
93.4460,-0.5651,-0.7789,-0.3057,1.010
93.4460,-0.4616,-0.3052,-0.3644,0.663
93.4470,-0.5214,0.2349,-0.5487,0.793
93.4840,0.1704,0.6340,0.0905,0.663
93.4840,0.3611,-0.1829,-0.3296,0.522
93.4840,0.4070,-0.1676,0.9285,1.028
93.4850,-0.5810,-0.1004,-1.6105,1.715
93.5270,-0.3000,0.2890,-1.0886,1.166
93.5290,0.4188,1.0307,-0.1632,1.124
93.5290,0.0576,-0.2624,0.9932,1.029
93.5300,0.1810,-0.7095,0.5168,0.896
93.5680,-0.4026,-0.1321,-0.4098,0.589
93.5690,-0.3900,-0.0776,-0.9951,1.072
93.5690,0.3730,0.2207,-0.1404,0.456
93.5700,0.2233,-0.7496,0.6317,1.005
93.6150,-0.3307,-0.7430,-0.7545,1.109
93.6150,0.0639,0.4274,-0.0387,0.434
93.6160,-0.0766,0.6369,0.1624,0.662
93.6160,-0.0160,0.8639,0.0954,0.869
93.6170,0.1826,-0.2614,0.7454,0.811
93.6230,-0.3222,-0.6421,-0.6109,0.943
93.6580,-0.2264,-0.2243,-0.9449,0.997
93.6590,0.1627,0.5384,-0.5606,0.794
93.6590,0.5089,0.3356,0.6688,0.905
93.6630,-0.3921,-0.4294,0.0499,0.584
93.6740,-0.5188,-0.5192,-0.9676,1.214
93.6830,0.4514,-0.3118,0.1062,0.559
93.7330,-0.1757,0.2528,-0.0758,0.317
93.7340,-0.0962,0.2607,0.1050,0.297
93.7350,0.2037,-0.1641,-0.0374,0.264
93.7350,-0.2942,-0.7575,1.5056,1.711
93.7360,0.6164,-0.1683,0.6102,0.884
93.7750,0.1006,0.7741,0.8244,1.135
93.7760,0.3797,0.5594,0.0882,0.682
93.7760,0.1162,0.1065,-0.1943,0.250
93.7770,0.2928,-0.0854,-1.1197,1.160
93.7830,0.8432,0.4545,1.4828,1.765
93.7940,0.4078,0.9251,-0.5810,1.166
93.8030,0.1155,0.5016,0.3743,0.636
93.8150,-0.0111,0.0909,-0.7282,0.734
93.8230,0.0171,-0.5741,-0.0877,0.581
93.8540,-0.2236,-0.2912,-0.8754,0.949
93.8540,0.4480,0.7009,0.0691,0.835
93.8550,0.1686,0.1423,0.1170,0.250
93.8630,-0.1558,-0.3022,0.1960,0.392
93.8740,-0.4511,-0.6598,-0.2350,0.833
93.8830,-0.5067,-0.4707,-0.9724,1.193
93.8960,0.4870,0.2315,0.8771,1.030
93.9030,-0.1908,0.0240,-0.4864,0.523
93.9390,-0.4360,-0.4974,-0.2159,0.696
93.9400,-0.3196,-0.6666,-0.7510,1.054
93.9400,-0.3432,-0.4466,0.6412,0.853
93.9480,0.5235,0.1492,-0.3752,0.661
93.9540,0.1678,0.4018,0.4592,0.633
93.9630,-0.6731,-0.4982,-0.4482,0.950
93.9730,-0.5651,-0.4576,-0.6565,0.980
93.9830,0.2966,0.1671,0.0294,0.342
94.0240,0.3253,0.5845,1.2816,1.446
94.0250,0.6215,0.8264,-0.1777,1.049
94.0250,0.4133,0.1161,-0.0257,0.430
94.0260,-0.3741,-0.3529,-0.3249,0.608
94.0340,0.5762,0.5204,0.7094,1.052
94.0490,-0.0709,0.5811,-0.5117,0.778
94.0570,0.0368,0.1142,0.4376,0.454
94.0690,0.3197,-0.2899,0.3108,0.532
94.0750,-0.5364,-0.7044,-0.3189,0.941
94.0840,-0.2377,-0.0737,-0.6445,0.691
94.1060,0.3200,0.3952,-0.4434,0.675
94.1090,0.2239,-0.3450,-0.2866,0.501
94.1290,0.0998,0.3449,0.3886,0.529
94.1310,-0.4745,-0.7114,-0.2602,0.894
94.1820,-0.2479,-0.1127,-0.7211,0.771
94.1820,0.7981,0.3783,1.1403,1.442
94.1830,0.3301,0.4109,0.7333,0.903
94.1830,0.0276,-0.3753,-0.9498,1.022
94.1830,-0.9256,-1.0143,-0.8433,1.611
94.1840,-0.4464,0.0242,-0.0472,0.450
94.1940,-0.2502,0.2018,-0.4638,0.564
94.2030,0.4469,0.3003,1.4168,1.516
94.2220,-0.1134,-0.1630,-1.7328,1.744
94.2250,-0.8151,-0.8467,-0.4842,1.271
94.2800,-0.7142,-0.2850,-0.9953,1.258
94.2820,0.1901,0.8304,-0.1310,0.862
94.2840,-0.0035,0.2283,0.4101,0.469
94.2860,-0.1895,-0.5428,-0.5452,0.792
94.2880,-0.6980,-0.6924,0.1288,0.992
94.2890,-0.0670,0.2677,-0.0699,0.285
94.3000,0.7267,0.5539,0.0702,0.916
94.3030,0.1979,-0.1112,0.6879,0.724
94.3210,-0.1690,-0.4561,0.4521,0.664
94.3240,-0.2571,-0.6058,-0.4254,0.784
94.3890,-0.2485,0.1396,-0.2985,0.413
94.3910,-0.2168,0.6420,-0.9389,1.158
94.3930,1.2349,0.4132,0.0200,1.302
94.3940,0.1247,-0.3028,1.1428,1.189
94.3950,0.1793,-0.0516,-1.7171,1.727
94.3980,-0.5803,-0.3412,-0.7211,0.986
94.3990,-0.4659,0.2188,-0.5953,0.787
94.4040,0.1879,0.3543,0.1002,0.413
94.4220,-0.0790,-0.4670,1.0914,1.190
94.4240,-0.1129,-0.3594,-1.9553,1.991
94.4750,-0.6463,-0.3618,-0.2745,0.790
94.4760,-0.3099,0.3307,-0.3822,0.593
94.4760,0.0706,-0.0117,0.0967,0.120
94.4770,-0.2818,-0.7643,-0.5222,0.968
94.4770,-0.5602,-0.7594,-1.2860,1.595
94.4840,-0.3709,-0.1004,-0.7915,0.880
94.4980,0.4147,0.8140,-0.0971,0.919
94.5040,0.4800,0.7416,-0.6131,1.075
94.5200,0.1972,0.3021,0.3530,0.505
94.5240,0.1696,-0.1319,0.5948,0.632
94.5900,0.2708,0.4560,0.6810,0.863
94.5920,0.5209,1.0798,0.0202,1.199
94.5940,0.8116,0.6844,0.6140,1.226
94.5950,1.1833,0.2883,-0.5963,1.356
94.5960,0.5490,-0.1868,1.0209,1.174
94.5970,0.0289,0.6686,-1.4560,1.602
94.6080,-0.4079,0.3801,-0.7988,0.974
94.6110,-0.4001,0.5857,-0.2541,0.753
94.6240,-0.7667,-0.6169,-0.5197,1.113
94.6730,-0.1850,-1.1875,0.9563,1.536
94.6740,0.1606,0.2029,-1.6019,1.623
94.6740,0.1598,0.6608,0.5888,0.899
94.6750,-0.0800,0.4977,-0.4694,0.689
94.6750,0.2964,-0.3144,0.6439,0.775
94.6760,-0.0825,-0.4245,0.1256,0.450
94.6840,0.1983,0.3941,-0.2515,0.508
94.7030,0.5652,0.7607,-0.0767,0.951
94.7040,0.5132,0.4547,0.4357,0.812
94.7510,-0.0265,-0.1992,-0.0539,0.208
94.7530,-0.1408,-0.2718,-0.5626,0.641
94.7540,0.3914,0.3182,0.0323,0.505
94.7550,0.0078,0.7540,0.2215,0.786
94.7570,0.3102,0.6258,-0.4285,0.819
94.7650,-0.3629,-0.7595,-0.5253,0.992
94.7740,0.3183,-0.3352,-0.4403,0.638
94.7910,1.0457,0.4424,1.2811,1.712
94.8720,-0.2892,0.4747,0.6323,0.842
94.8740,-0.2028,0.1925,-0.2607,0.382
94.8750,-0.0655,-0.1949,-0.0595,0.214
94.8770,-0.3098,-0.7242,0.1631,0.804
94.8790,0.2949,-0.7547,1.5949,1.789
94.8800,0.3981,0.6476,-1.1250,1.358
94.8810,0.2918,0.3498,0.7856,0.908
94.8830,-0.5998,-0.9309,-0.5540,1.238
94.8840,-0.5026,-0.6505,-0.3338,0.887
94.8850,-0.1694,-0.1716,-0.4499,0.510
94.9020,-0.0079,0.3574,0.1366,0.383
94.9040,0.2282,0.2899,0.7291,0.817
94.9620,-0.3325,-0.3997,-0.0478,0.522
94.9640,-0.3823,-0.7409,-0.5231,0.984
94.9650,-0.0975,-0.0393,-0.4070,0.420
94.9680,0.4765,0.3452,0.1771,0.614
94.9700,0.1930,-0.2474,1.4496,1.483
94.9710,-0.5052,-0.5964,-2.1237,2.263
94.9750,-1.1705,-1.2092,-1.1457,2.036
94.9840,-0.3722,-0.0102,-0.6778,0.773
95.0070,0.5218,0.2118,0.3876,0.684
95.0100,-0.2709,-0.1449,-0.1260,0.332
95.0610,-0.4842,-0.6126,-0.7438,1.078
95.0640,-0.6393,-0.7851,-0.7067,1.235
95.0690,-0.2668,-0.2756,0.1851,0.426
95.0710,0.2120,0.1995,1.2493,1.283
95.0730,-0.4329,-0.4246,-0.4410,0.750
95.0750,-0.6587,-0.9306,0.4748,1.235
95.0780,-0.6623,-0.5202,-0.6505,1.064
95.0850,-0.0531,0.8658,-0.3978,0.954
95.1070,0.4432,0.7815,0.6282,1.096
95.1110,-0.2682,0.1568,-0.0505,0.315
95.1270,-0.6617,-0.7682,0.3697,1.079
95.1270,-0.2955,-0.5321,-0.1893,0.637
95.1800,0.3129,0.3010,0.0933,0.444
95.1800,0.4398,0.8931,0.5782,1.151
95.1810,0.2216,0.2529,0.5974,0.685
95.1810,-0.0871,-0.9360,1.3743,1.665
95.1810,-0.4376,-0.7555,-1.3731,1.627
95.1840,-0.5125,0.1615,-1.0989,1.223
95.1990,-0.0675,0.5950,-0.4225,0.733
95.2030,0.4258,-0.0310,0.8680,0.967
95.2270,-0.1697,-0.6235,0.9315,1.134
95.2300,-0.1232,-0.3847,-0.9492,1.032
95.2780,-0.1373,0.2141,-0.8462,0.884
95.2810,0.4928,0.9694,-0.1219,1.094
95.2820,0.9871,0.6655,0.3019,1.228
95.2830,0.4350,-0.0178,1.7779,1.830
95.2840,-0.3871,-0.0252,-1.4041,1.457
95.2860,-0.5664,0.3190,-0.7481,0.991
95.2940,0.1623,0.6164,-0.7708,1.000
95.3040,0.4382,0.0107,0.2084,0.485
95.3250,-0.6324,-0.4225,-0.5458,0.936
95.3280,-0.6813,-0.6306,-1.0569,1.407
95.3930,-0.0511,-0.0457,-0.5003,0.505
95.4000,0.1125,0.6762,-0.1195,0.696
95.4020,0.0797,0.3399,0.7520,0.829
95.4040,0.2172,-0.4102,-0.4595,0.653
95.4050,0.7536,-0.1102,1.4954,1.678
95.4060,-0.0634,0.3889,-0.4799,0.621
95.4070,0.0730,0.7684,-0.3099,0.832
95.4080,0.3885,0.6869,-0.0034,0.789
95.4150,-0.1558,-0.0534,0.8297,0.846
95.4240,-0.1180,0.0844,1.1577,1.167
95.4380,-0.1414,0.1146,-0.4488,0.484
95.4430,-0.0974,0.3992,-0.4044,0.577
95.4920,0.2527,0.5792,-0.0872,0.638
95.4920,0.9358,-0.0198,0.2995,0.983
95.4920,-0.2075,-0.2990,0.2923,0.467
95.4930,0.2988,0.8956,-0.2213,0.970
95.4940,0.1352,0.8789,0.6862,1.123
95.5030,0.7922,0.6178,-0.2152,1.027
95.5280,0.3886,-0.0192,0.6874,0.790
95.5310,0.1603,-0.0292,-0.8604,0.876
95.5800,0.4450,0.2603,-0.9023,1.039
95.5820,0.6526,0.4669,0.7102,1.072
95.5840,0.3169,0.4046,0.0159,0.514
95.5860,-0.6810,-0.8634,0.0267,1.100
95.5880,-0.1744,-0.5317,-1.0088,1.154
95.5890,0.1187,-0.4107,-0.3779,0.571
95.6000,0.1136,0.6032,0.5295,0.811
95.6050,0.1816,0.3356,0.7665,0.856
95.6230,-0.2836,-0.5504,-0.4115,0.743
95.6230,0.1349,-0.4221,1.0765,1.164
95.6780,0.5278,0.3501,0.1009,0.641
95.6780,0.1820,0.5012,-0.6509,0.841
95.6790,-0.1062,-0.1588,0.1655,0.253
95.6790,0.2870,-0.1848,-0.5839,0.676
95.6800,-0.1242,-0.5847,0.1500,0.616
95.6870,0.5374,0.4750,1.6451,1.795
95.6950,0.5979,0.9234,-1.2855,1.692
95.7120,-0.3760,-0.5068,0.4312,0.764
95.7170,-0.3538,-0.6639,-0.1793,0.773
95.7250,0.1645,0.0246,0.0146,0.167
95.7700,0.1958,0.1306,-0.5888,0.634
95.7730,-0.4802,0.1361,0.4982,0.705
95.7760,0.3288,0.5663,-0.4152,0.775
95.7790,-0.2895,-0.6801,0.3522,0.819
95.7820,-0.5175,-0.8360,-0.5828,1.143
95.7850,-0.0066,-0.1371,-0.7061,0.719
95.7980,0.2283,-0.3735,0.2156,0.488
95.8170,-0.2704,-0.3830,0.0276,0.470
95.8200,-0.7370,-0.9577,0.1736,1.221
95.8240,-0.6003,-0.4476,-0.5759,0.945
95.8900,1.0257,-0.2415,0.8510,1.354
95.8920,0.2794,0.0949,0.4486,0.537
95.8930,0.3148,0.3542,-0.4756,0.671
95.8940,-0.4623,-0.7469,-0.2482,0.913
95.8950,-0.7104,-0.4011,-0.5164,0.966
95.8980,-0.2295,0.6807,-0.8995,1.151
95.8990,0.6158,0.6951,1.3176,1.612
95.9040,-0.2875,-0.3160,-0.3488,0.552
95.9240,-0.7094,-0.7410,-0.0268,1.026
95.9260,-0.0299,-0.1259,-1.0718,1.080
95.9750,0.3177,0.4620,0.2234,0.604
95.9780,0.0388,0.1234,-0.3392,0.363
95.9790,-0.5701,-0.2592,-0.2243,0.665
95.9810,-0.3339,-0.7893,-0.3296,0.918
95.9830,-0.6163,-0.7976,-0.1764,1.023
95.9840,0.5605,0.5625,-0.6672,1.037
95.9940,0.1741,0.5704,0.2893,0.663
96.0110,0.8177,0.3886,0.1337,0.915
96.0620,0.0442,-0.0491,0.5730,0.577
96.0630,0.2322,0.4747,0.0930,0.537
96.0630,0.3011,0.4789,0.5179,0.767
96.0630,0.4779,0.0219,1.9652,2.023
96.0640,-0.0707,0.0323,0.4090,0.416
96.0640,-0.2038,-0.1579,-1.0707,1.101
96.0740,-0.8665,-1.0278,-1.2610,1.843
96.0850,-1.0545,-0.2743,-0.1932,1.107
96.0950,-0.5709,0.1924,-0.2135,0.639
96.1120,0.0535,-0.3111,1.4386,1.473
96.1340,-0.2138,-0.4936,-2.1623,2.228
96.1350,-0.8291,-0.7711,-0.0698,1.134
96.1360,-0.2654,0.2027,-0.4288,0.544
96.1800,0.3314,0.8692,0.8785,1.279
96.1810,-0.1472,-0.1400,0.1507,0.253
96.1810,-0.5570,-0.6281,-0.2850,0.887
96.1820,-0.3903,-0.3810,-0.1233,0.559
96.1830,0.4351,0.5650,-0.0622,0.716
96.1940,0.7656,1.1164,0.4550,1.428
96.2030,0.4112,0.1598,0.8153,0.927
96.2310,-0.3060,-0.6232,0.2898,0.752
96.2340,0.1476,0.3881,-1.1850,1.256
96.2360,0.3039,0.7868,-0.1831,0.863
96.2440,0.1396,0.5219,0.1832,0.570
96.2830,0.2705,0.5810,0.3592,0.735
96.2860,0.3694,-0.4513,1.6796,1.778
96.2880,0.0202,0.2085,-0.9684,0.991
96.2910,-0.3236,0.3355,-0.9911,1.095
96.2950,-0.0902,0.7026,-0.4021,0.815
96.3050,0.1039,-0.0772,-0.2225,0.257
96.3280,-0.0971,-1.0774,1.0261,1.491
96.3320,-0.2183,-0.3405,-1.9870,2.028
96.4050,-0.5875,-0.2191,-0.5326,0.823
96.4070,-0.1747,0.0882,-0.8413,0.864
96.4080,-0.4641,-0.5973,-0.5744,0.950
96.4090,-0.2361,-0.8304,0.0505,0.865
96.4100,-0.4167,-0.6015,-1.2064,1.411
96.4110,0.3306,0.4499,-0.6952,0.892
96.4120,0.4916,1.0627,-0.0380,1.172
96.4140,0.4917,1.0616,-0.0379,1.171
96.4160,-0.3494,-0.1079,-0.1385,0.391
96.4240,0.5291,0.1975,-0.8532,1.023
96.4400,0.3132,0.1708,1.0789,1.136
96.4440,-0.2172,0.4598,-1.2399,1.340
96.4930,0.1442,-0.3777,0.0817,0.412
96.4950,0.0172,-0.3023,-0.5145,0.597
96.4970,0.5095,-0.5358,1.4619,1.638
96.5000,-0.5413,0.0263,-0.1542,0.563
96.5010,-0.2294,0.8170,-0.3542,0.920
96.5050,-0.4675,-0.0893,0.0864,0.484
96.5270,-0.7507,-0.7133,0.3294,1.087
96.5270,-0.2366,-0.7964,0.5976,1.023
96.5800,0.1928,0.0927,-0.7299,0.761
96.5810,0.0801,0.0760,0.8862,0.893
96.5810,0.3440,0.2480,-0.4019,0.584
96.5820,0.2732,-0.1894,0.2997,0.448
96.5820,0.1750,-0.5238,0.3715,0.666
96.5840,0.3804,0.8996,-0.2271,1.003
96.5950,0.4002,0.8352,0.5821,1.094
96.6050,0.2961,0.0169,0.3917,0.491
96.6290,-0.1879,-0.5397,0.3223,0.656
96.6320,-0.0822,0.3198,-0.9299,0.987
96.6960,0.4373,0.6383,-0.1734,0.793
96.6980,0.3974,0.2160,1.3541,1.428
96.6990,-0.1427,-0.1037,-1.1048,1.119
96.7000,-0.3569,-0.5788,-0.4332,0.806
96.7020,-0.4328,-0.4472,-0.6272,0.884
96.7040,1.1072,0.6958,0.9913,1.641
96.7050,-0.1752,0.4493,0.7495,0.891
96.7070,-0.3122,-0.3620,-0.0239,0.479
96.7240,-0.6896,-0.9706,-0.6571,1.360
96.7270,-0.2639,-0.2106,-0.6164,0.703
96.7770,1.3433,0.5875,1.3696,2.006
96.7780,0.6537,0.6448,0.7112,1.161
96.7780,0.5623,0.4098,0.0515,0.698
96.7790,-0.0273,-0.5309,-0.6728,0.857
96.7790,0.1957,-0.3523,0.5925,0.717
96.7860,0.2812,0.4564,0.9540,1.094
96.7940,0.2359,0.5899,0.4667,0.788
96.8140,0.0988,-0.5027,0.6367,0.817
96.8180,-0.1178,-0.9093,1.0257,1.376
96.8650,-0.6511,-0.5232,-0.7341,1.112
96.8670,-0.2866,0.1266,-0.1631,0.353
96.8680,0.6432,0.0547,0.0176,0.646
96.8690,0.3403,-0.1555,1.4098,1.459
96.8690,-0.6325,-0.3104,-1.7482,1.885
96.8740,-0.6288,-0.3978,-1.6656,1.824
96.8850,0.0906,0.5552,-0.1225,0.576
96.8940,0.3455,0.6243,0.5167,0.881
96.9050,0.8448,0.5447,0.7550,1.257
96.9160,-0.6553,-0.8848,-0.5606,1.236
96.9320,-0.7111,-0.7811,-0.9401,1.414
96.9360,0.0913,0.3374,0.3420,0.489
96.9440,0.8922,0.6065,1.4158,1.780
97.0050,-0.4125,-0.5501,-0.6373,0.938
97.0070,-0.6190,-0.6071,0.2450,0.901
97.0080,-0.1824,0.0234,-0.2649,0.322
97.0100,0.3765,1.1386,0.7167,1.397
97.0100,0.3690,0.7175,0.7562,1.106
97.0110,-0.0966,-0.1626,-0.0051,0.189
97.0140,-0.7166,-0.8357,-0.1057,1.106
97.0240,-0.1131,-0.0292,-0.2062,0.237
97.0540,0.2608,0.5221,-0.0195,0.584
97.0550,0.5184,0.7040,0.4067,0.964
97.0550,-0.4342,-0.4997,0.0692,0.666
97.0630,0.2258,-0.4848,0.2236,0.580
97.1050,-0.4279,-0.5958,-0.6359,0.971
97.1050,-0.3467,0.3089,-0.2469,0.526
97.1060,0.3649,0.6640,0.2559,0.800
97.1060,0.0061,-0.2167,0.9550,0.979
97.1150,0.4194,-0.6430,1.3800,1.579
97.1230,-0.1045,-0.5004,-0.7257,0.888
97.1370,-0.5407,-0.0381,-0.7233,0.904
97.1440,0.4352,0.3276,-0.0206,0.545
97.1960,0.5654,0.2562,0.0536,0.623
97.1990,0.1102,-0.0765,0.8891,0.899
97.2000,0.4670,0.7452,-1.3291,1.594
97.2010,-0.6447,0.0790,-0.3679,0.746
97.2030,0.3030,0.6167,-0.0075,0.687
97.2050,0.5752,0.1081,-0.0626,0.589
97.2140,-0.5080,-0.5781,-0.2266,0.802
97.2260,-0.5619,-0.2600,-1.2441,1.390
97.2750,-0.1364,0.6297,-0.2086,0.677
97.2780,0.2891,0.4813,0.5456,0.783
97.2790,-0.2809,-0.3615,0.5851,0.743
