time,ax,ay,az,aT
66.3690,1.5229,0.0501,-0.8878,1.763
66.3700,-0.9213,-0.7596,0.2566,1.221
66.3700,1.0668,-1.4684,-1.3822,2.281
66.3710,-0.8936,-1.7024,2.1681,2.898
66.3730,-0.5677,0.6247,0.5709,1.019
66.4450,-0.1915,-0.6103,-0.3198,0.715
66.4480,1.4047,0.3928,0.5037,1.543
66.4520,1.0758,0.0627,0.9921,1.465
66.4550,1.1599,1.3796,0.2820,1.824
66.4570,0.1235,0.5195,0.1788,0.563
66.4580,-0.6618,-0.5658,-1.8456,2.041
66.4590,-0.2095,-0.7172,-1.9977,2.133
66.4610,-0.0953,-2.4261,0.0817,2.429
66.4640,0.5660,0.2681,1.2032,1.356
66.4780,-0.6333,1.8274,0.1496,1.940
66.4820,-0.4018,0.2780,0.0958,0.498
66.5520,0.8042,-0.9745,-0.3567,1.313
66.5550,1.6899,-0.4961,1.9369,2.618
66.5560,0.6819,-2.2900,0.1183,2.392
66.5570,0.2447,-0.7540,0.1179,0.801
66.5580,-1.7883,0.1766,-0.6257,1.903
66.5590,0.3076,-0.7208,0.5462,0.955
66.5610,-0.2375,-1.2059,0.1762,1.242
66.5640,0.6095,1.1836,1.5026,2.007
66.5770,0.2855,0.9021,0.3820,1.020
66.5830,-0.8341,0.6164,-0.3003,1.080
66.6530,-0.1756,-0.8585,-0.5206,1.019
66.6540,0.5455,-1.7138,-0.6534,1.914
66.6540,-0.5645,-1.3111,-0.2571,1.450
66.6550,-0.9470,1.2922,0.1907,1.613
66.6560,0.1270,2.7835,-0.6952,2.872
66.6560,-0.6084,-0.3558,1.3303,1.505
66.6570,0.0860,-0.5186,-0.6797,0.859
66.6620,1.2825,1.8027,1.1770,2.506
66.7420,0.1108,1.3074,-0.3038,1.347
66.7450,-0.5606,0.0204,-1.7499,1.838
66.7470,-1.3078,-1.0683,-2.5124,3.027
66.7500,0.8409,-0.6739,1.9900,2.263
66.7550,0.6917,1.3139,0.5726,1.591
66.7560,-0.1945,1.3836,-2.1772,2.587
66.7580,-0.2226,0.3953,-0.9142,1.021
66.7600,-0.2752,-0.3747,0.4362,0.637
66.7630,0.5603,-1.7291,2.2367,2.882
66.7650,-0.2372,-0.8373,-0.4161,0.965
66.7790,0.1473,-0.6994,-2.1088,2.227
66.7830,-1.9394,0.1128,-0.6867,2.060
66.8570,-0.1952,1.9436,-0.4305,2.000
66.8590,1.1015,0.6912,2.3565,2.691
66.8600,0.4807,0.8599,1.1450,1.510
66.8610,1.2058,2.1791,-1.6609,2.994
66.8630,-0.2944,1.9649,-1.2011,2.322
66.8640,0.1728,-0.8127,-0.1808,0.850
66.8670,0.3411,-2.3306,0.9985,2.558
66.8690,-0.8055,-2.4289,0.5029,2.608
66.8790,-0.9065,1.6384,-1.0619,2.153
66.8820,-0.9076,1.6330,-1.0618,2.149
66.9540,-0.8674,-0.8170,1.0728,1.603
66.9550,1.5082,0.1305,0.7593,1.694
66.9550,0.9024,1.6860,0.1069,1.915
66.9560,0.7902,-0.3389,1.4441,1.681
66.9560,-0.2315,-0.1007,-4.1321,4.140
66.9570,-1.5226,-1.9184,-0.1757,2.455
66.9570,-0.8046,-1.4956,1.2596,2.114
66.9620,-0.1585,1.1674,-1.5525,1.949
67.0290,0.1914,0.9106,0.5988,1.106
67.0330,-0.1299,0.4903,-1.7343,1.807
67.0370,-0.4049,-1.3465,0.0398,1.407
67.0650,0.1644,-2.6014,0.8634,2.746
67.0680,0.9077,-2.0174,1.7011,2.791
67.0710,-1.2592,-1.2877,-1.4944,2.340
67.0730,-1.3395,0.8975,-1.6262,2.290
67.0750,-0.5674,-0.6873,-0.2506,0.926
67.0760,0.0058,0.4134,0.7886,0.890
67.0780,0.5068,1.0535,1.9953,2.313
67.0800,1.3878,1.5027,-0.7305,2.172
67.0920,-0.0397,0.0429,-0.2468,0.254
67.0930,-0.1748,-1.1912,-1.8436,2.202
67.1760,0.1365,-2.5653,0.3160,2.588
67.1760,-0.8946,-0.8994,1.0666,1.657
67.1770,-0.0160,2.0386,-0.5290,2.106
67.1770,0.0601,0.1738,0.0910,0.205
67.1770,0.3195,-0.9011,0.6177,1.138
67.1780,0.3863,-1.1951,-0.5638,1.377
67.1780,0.7741,-1.0975,0.8272,1.577
67.1790,0.1682,-0.1852,-3.1734,3.183
67.1840,0.1275,-0.4057,-1.3058,1.373
67.2010,-0.3897,-0.6843,-3.2138,3.309
67.2060,-1.3118,0.2786,-0.2615,1.366
67.2140,0.4891,2.0437,0.9405,2.302
67.2730,-1.2857,1.7359,0.1491,2.165
67.2750,1.2594,-0.1291,-0.8098,1.503
67.2760,-0.5535,1.0378,-2.2105,2.504
67.2770,0.3704,-2.5536,1.9518,3.235
67.2780,-0.2295,-0.5939,0.1383,0.652
67.2790,-1.0270,-0.6513,-0.5020,1.316
67.2820,-0.5553,1.6092,-1.9000,2.551
67.3510,0.4207,-0.2060,0.5636,0.733
67.3550,0.5647,0.6668,1.5583,1.787
67.3590,1.3858,2.4632,-1.0922,3.030
67.3610,0.9631,1.7128,0.6193,2.060
67.3640,-0.6762,0.6407,-2.5378,2.703
67.3660,-0.4875,-0.2690,0.9324,1.086
67.3680,0.7622,-2.7409,0.8738,2.976
67.3700,0.7655,-2.7379,0.8738,2.974
67.3840,-0.3526,1.3640,0.8571,1.649
67.3870,-0.2876,2.6158,0.9814,2.809
67.3930,0.4067,-0.9204,1.1921,1.560
67.4620,1.8710,0.8556,-0.1654,2.064
67.4650,0.8352,-1.3737,2.5555,3.019
67.4680,-0.7981,-0.7405,-1.4764,1.834
67.4710,-1.3371,0.0632,-2.0043,2.410
67.4750,0.4118,-0.3917,-0.0746,0.573
67.4760,1.1549,0.1582,1.1249,1.620
67.4780,0.2901,0.9833,1.0901,1.496
67.4790,-0.8961,1.6590,-1.0588,2.162
67.4940,1.4757,1.2717,0.1765,1.956
67.4970,0.5054,-0.9239,0.4255,1.136
67.5710,0.6542,-1.8378,0.4554,2.003
67.5740,0.2726,-2.0385,0.0423,2.057
67.5760,-0.7988,-0.8786,0.0781,1.190
67.5780,-0.8976,1.4022,-0.7000,1.806
67.5790,0.2454,0.4128,1.5289,1.603
67.5800,0.2689,0.5927,2.9774,3.048
67.5830,2.1123,1.8874,-0.3506,2.854
67.5860,1.4594,2.6905,1.5755,3.443
67.5880,-1.0234,0.3474,-1.5250,1.869
67.6560,-0.4554,-1.5405,0.7999,1.795
67.6590,-0.5674,-2.1468,-1.7247,2.812
67.6610,-0.1959,-0.0717,1.7361,1.749
67.6670,-0.5999,1.0299,-1.6445,2.031
67.6700,-0.9060,-0.0017,0.6707,1.127
67.6720,0.0365,0.0723,0.9533,0.957
67.6750,2.5265,0.8165,2.4186,3.592
67.6770,-0.1768,-1.4905,-0.2594,1.523
67.6920,0.5319,-0.7241,0.8778,1.256
67.6950,-2.0211,-1.1605,-1.4351,2.737
67.6970,-0.1912,-0.8891,-0.3422,0.972
67.7040,0.4851,-0.1534,0.8537,0.994
67.7660,-0.0005,0.5526,1.5611,1.656
67.7670,-0.0265,1.0493,-0.7624,1.297
67.7680,-0.8753,0.3568,-2.2073,2.401
67.7680,-0.2709,0.2068,-1.2844,1.329
67.7690,0.4465,-1.1916,-0.5661,1.393
67.7700,-0.6166,-1.4716,1.3755,2.107
67.8520,-1.6183,0.3494,-0.8966,1.883
67.8610,-0.7056,2.3247,-1.6974,2.964
67.8650,-0.1208,-0.4138,0.3079,0.530
67.8680,0.3496,0.9250,2.9607,3.121
67.8700,1.9776,1.4068,0.1883,2.434
67.8720,-0.0441,1.8159,-2.2526,2.894
67.8750,-0.0196,-0.0325,-2.5409,2.541
67.8770,-1.0441,-1.1628,-0.7775,1.745
67.8780,0.0763,-1.8601,0.1802,1.870
67.8800,-0.0357,1.3017,0.2580,1.328
67.8810,0.1972,1.4065,-1.2718,1.906
67.8840,-0.5474,-0.6181,0.1576,0.841
67.8950,-0.5541,-0.5806,-0.7269,1.083
67.9770,0.9516,0.6716,-0.4647,1.254
67.9800,0.2505,-0.0891,1.3202,1.347
67.9820,-0.0865,0.2857,-0.7808,0.836
67.9840,-2.1241,-1.7256,-0.9855,2.909
67.9880,0.0306,1.4343,-2.3322,2.738
67.9910,-0.4433,-0.3646,0.7397,0.936
67.9920,-0.3223,1.1000,1.1229,1.605
67.9950,0.4948,1.3003,-0.2680,1.417
67.9960,0.9490,0.0388,0.0374,0.951
67.9970,-0.3590,-1.0029,-1.2888,1.672
68.0230,0.8021,-2.8507,0.3237,2.979
68.0230,-0.6467,-0.4610,2.1203,2.264
68.0240,-0.6791,0.5787,-1.2354,1.524
68.0330,-1.1550,0.0564,-2.3822,2.648
68.1030,-1.5413,-0.4102,-0.2093,1.609
68.1040,1.5533,1.0785,1.4417,2.378
68.1050,0.8426,1.1370,0.5678,1.525
68.1060,0.2229,-0.4114,1.2142,1.301
68.1070,-0.6737,0.4380,-2.7135,2.830
68.1070,-0.3711,-0.3392,-3.5765,3.612
68.1080,-1.5683,-3.2230,0.2687,3.594
68.1130,0.8826,1.1696,0.7345,1.639
68.1870,0.0524,1.2191,0.6292,1.373
68.1890,-0.8798,0.9893,-0.5332,1.427
68.1900,1.6730,-0.2212,0.3588,1.725
68.1910,0.4807,-0.5747,1.4637,1.644
68.1950,0.6254,-2.4964,0.7537,2.682
68.1990,-0.1002,-0.1283,-0.3143,0.354
68.2010,-0.7676,0.3942,-1.2997,1.560
68.2030,-0.4375,0.0047,-0.5179,0.678
68.2050,1.1550,0.1878,1.1724,1.656
68.2160,0.3866,0.8624,0.7700,1.219
68.2920,0.2484,1.1841,0.1139,1.215
68.2920,0.9791,0.2019,0.0169,1.000
68.2930,0.6063,-0.9740,0.8321,1.417
68.2930,1.2553,-1.9953,-0.2107,2.367
68.2940,-1.2635,-2.0025,1.7906,2.969
68.2950,-1.0141,0.3015,0.2737,1.093
68.2950,-0.9922,1.6699,-0.9355,2.156
68.2960,0.1567,-0.8421,0.1144,0.864
68.3020,0.8021,0.4663,-1.4287,1.704
68.3620,1.5258,1.7647,1.3881,2.715
68.3650,0.0189,-0.0202,0.4388,0.440
68.3670,0.1822,0.2818,-0.7033,0.779
68.3680,-0.3341,-1.4521,-1.9795,2.478
68.3720,-0.0561,-0.7933,0.5141,0.947
68.3750,1.0479,0.4962,0.9450,1.496
68.3770,-0.4600,1.4259,0.6432,1.631
68.3920,-0.2900,0.0429,-0.5491,0.622
68.3960,0.7526,-0.9213,-0.9908,1.548
68.4030,1.7408,-2.6250,4.1495,5.210
68.4650,-0.0268,-1.2770,-2.8776,3.148
68.4670,0.0971,-0.0342,-0.7409,0.748
68.4680,-2.1048,0.1501,-0.8414,2.272
68.4690,-0.0888,0.1442,0.9890,1.003
68.4730,0.7499,-0.8696,0.7496,1.371
68.4750,0.8556,1.7342,-0.1698,1.941
68.4750,0.3317,1.0683,1.1051,1.572
68.5450,-0.1530,1.3078,-1.0126,1.661
68.5480,0.5028,-1.4762,0.0971,1.562
68.5500,0.0577,-2.3818,-0.3746,2.412
68.5510,-0.7181,-2.4041,-2.3461,3.435
68.5560,-1.0082,2.1008,-0.9931,2.533
68.5590,0.1638,2.9272,-0.5862,2.990
68.5600,-0.5898,-0.0358,1.2872,1.416
68.5630,1.8358,1.8642,-0.1793,2.623
68.5650,0.7949,2.2119,0.6478,2.438
68.5790,-0.3476,0.6628,-0.3029,0.807
68.5850,-0.4620,0.1391,-1.1265,1.225
68.6530,-1.5025,-1.6792,-1.5107,2.713
68.6580,-0.0061,-1.0535,-0.0610,1.055
68.6590,0.2832,1.0944,1.0847,1.567
68.6610,-0.7080,0.9996,-0.2441,1.249
68.6660,0.0184,-0.8134,-0.3828,0.899
68.6670,-1.3102,-0.6516,-1.3991,2.025
68.6690,0.3003,-2.1603,2.5250,3.337
68.6740,0.4004,-0.6111,2.1418,2.263
68.6880,-0.5373,-0.3994,-3.0871,3.159
68.6900,-1.8664,0.4576,-0.2787,1.942
68.6940,-0.3886,2.1955,-1.4590,2.665
68.7020,0.5595,1.3258,1.5925,2.146
68.7680,0.4836,1.0258,1.3927,1.796
68.7720,0.0921,1.0786,-2.4367,2.666
68.7760,-0.0129,0.9923,-1.0838,1.470
68.7790,-0.1736,0.0405,-2.1585,2.166
68.7820,-0.1638,0.0265,-2.1583,2.165
68.7840,-1.0363,-1.7127,0.4466,2.051
68.7860,-0.4797,1.9058,-0.7948,2.120
68.7890,-0.6049,1.4235,-0.5086,1.628
68.8030,-0.3562,-0.7117,0.6492,1.027
68.8060,1.5175,-0.7099,-0.2245,1.690
68.8760,0.5545,0.4025,0.6255,0.928
68.8770,0.7718,0.1763,1.0169,1.289
68.8770,-0.0849,-0.1014,-2.5577,2.561
68.8780,-0.6610,-1.1392,-3.6304,3.862
68.8780,-1.0895,-1.0632,1.9409,2.467
68.8790,0.2141,1.7103,-1.8395,2.521
68.8790,0.8913,0.7536,1.9973,2.313
68.8820,0.5782,0.4941,-1.0709,1.313
68.9570,-0.1092,-0.9011,-0.0366,0.908
68.9600,0.1169,-1.6912,1.0264,1.982
68.9620,-0.3443,-0.6280,0.8371,1.102
68.9660,0.1535,-0.3251,1.7563,1.793
68.9670,-1.1063,0.5431,-2.8837,3.136
68.9690,-1.0066,-1.3043,-0.6522,1.772
68.9720,-0.0022,0.3635,1.1087,1.167
68.9750,1.4093,1.7580,2.0137,3.022
68.9760,1.4568,1.6772,-0.1602,2.227
68.9910,-0.6529,-0.4914,-0.8198,1.158
68.9940,0.4059,-1.0969,-1.6578,2.029
69.0070,0.0255,-2.3165,-0.1770,2.323
69.0580,-1.0675,-2.2231,1.1170,2.707
69.0590,0.3001,1.8130,0.5577,1.920
69.0590,-0.5623,0.3964,0.1758,0.710
69.0600,0.6980,-0.9575,0.2380,1.209
69.0600,-0.2342,-1.3196,-0.2504,1.363
69.0620,1.3736,-0.9367,2.2467,2.795
69.1360,-0.5765,0.2272,-1.4022,1.533
69.1390,-0.5085,0.0760,-2.6531,2.702
69.1430,-0.1755,-1.7662,-0.3989,1.819
69.1460,-0.6363,1.5522,0.1434,1.684
69.1470,0.5726,1.0857,0.9059,1.526
69.1490,-1.3849,1.6769,-0.8468,2.334
69.1510,2.0695,0.2318,-0.8634,2.254
69.1530,-0.7990,1.1736,-0.9999,1.737
69.1560,0.4615,-2.4924,1.5345,2.963
69.1700,0.2671,-0.2045,0.6055,0.693
69.2410,-1.1410,-0.7329,-1.0776,1.732
69.2440,-0.7849,1.6119,-2.5572,3.123
69.2460,0.2628,-0.5785,0.4990,0.808
69.2460,0.6033,-0.4215,2.0457,2.174
69.2480,1.5009,1.7241,0.2081,2.295
69.2500,0.2323,0.7550,1.5045,1.699
69.2510,-0.8336,1.1237,-2.5202,2.883
69.2520,-0.4877,-0.5770,-0.7485,1.064
69.2680,0.4181,-2.4812,0.3637,2.542
69.2700,-0.3389,-0.1693,0.8078,0.892
69.3440,-0.0822,1.8300,-0.4611,1.889
69.3480,-1.3981,2.1427,-0.8119,2.684
69.3490,1.2076,-0.6321,0.4943,1.450
69.3510,0.6831,1.2974,-0.1065,1.470
69.3540,-0.4620,-0.6032,1.7370,1.896
69.3580,-0.4991,-0.6979,-0.5315,1.009
69.3590,-0.9749,-0.7376,-2.0997,2.430
69.3610,0.3953,-1.1749,-0.0323,1.240
69.3640,0.4114,-0.0274,0.1365,0.434
69.3660,0.5881,0.9662,1.2307,1.672
69.3810,0.2607,1.5243,0.2227,1.562
69.3840,0.0368,-0.1948,-1.0283,1.047
69.4600,0.4886,0.6174,-0.3292,0.853
69.4630,0.6111,-1.8735,-1.0582,2.237
69.4650,0.4745,-1.3368,1.2534,1.893
69.4670,-1.4871,-0.1194,0.0250,1.492
69.4700,-0.6791,1.8847,-1.9515,2.797
69.4760,0.6535,-0.3007,0.7743,1.057
69.4770,0.5682,0.6018,2.4945,2.628
69.4790,3.3393,1.4606,0.5121,3.681
69.4810,0.5218,2.3270,0.2522,2.398
69.4840,-0.7380,-0.5641,-0.3092,0.979
69.4960,0.5495,-1.1644,1.9282,2.319
69.5020,0.1424,-1.8181,-2.2593,2.903
69.5730,-0.3846,-0.3310,0.6340,0.812
69.5740,-0.4222,1.2079,-1.1533,1.723
69.5740,-0.5802,-0.0844,0.4245,0.724
69.5750,-0.0802,-0.6301,0.0355,0.636
69.5760,2.3540,0.0444,1.6384,2.868
69.5760,0.1952,-0.0169,1.2517,1.267
69.5770,1.0928,-0.2501,-1.4850,1.861
69.5820,-2.5592,-0.9060,-0.2844,2.730
69.6620,0.0744,0.8738,-0.5370,1.028
69.6680,0.2622,-0.3507,0.7618,0.879
69.6690,-0.0342,0.9310,0.9498,1.330
69.6700,0.3684,1.2847,-0.7560,1.535
69.6730,-0.0737,1.0817,-0.3644,1.144
69.6760,-0.5981,-0.1423,-1.3029,1.441
69.6780,0.4188,-2.1497,-0.0411,2.190
69.6800,-0.3911,-1.4350,1.2840,1.965
69.6830,-1.5155,-0.7075,-0.6266,1.786
69.6850,-0.4391,1.7197,-1.8418,2.558
69.7000,-1.0362,-0.9162,-0.2053,1.398
69.7030,0.2696,0.1222,2.7372,2.753
69.7690,2.0148,1.2526,1.3462,2.728
69.7700,-0.3070,1.3845,-1.5341,2.089
69.7700,0.0000,0.6224,-3.8899,3.939
69.7710,-0.7685,-2.4683,-0.2782,2.600
69.7710,-0.8217,-2.2977,0.4687,2.485
69.7720,1.4585,0.4275,1.9387,2.463
69.7810,-1.0179,-0.1304,-1.5306,1.843
69.7840,-0.7452,-0.5649,-0.8961,1.295
69.8690,-0.4037,-0.3830,-0.2521,0.611
69.8770,0.8941,1.4471,0.0507,1.702
69.8800,0.3977,0.2461,1.1101,1.205
69.8840,-0.6163,0.4067,-1.2913,1.487
69.8870,-1.1718,-0.6583,-2.1866,2.567
69.8910,-0.9100,1.1459,-1.9735,2.457
69.8940,0.0610,-0.5730,1.3762,1.492
69.8960,-0.3738,1.5516,0.7501,1.764
69.8990,-0.3681,1.5407,0.7503,1.753
69.9020,-0.0825,-0.2961,-1.1110,1.153
69.9070,-0.5510,-0.8188,-0.5877,1.149
69.9100,0.3258,-1.2503,-0.9216,1.587
69.9440,-1.2697,-1.2759,1.5851,2.398
69.9470,0.0488,0.9944,-0.6308,1.179
69.9490,-0.9066,-0.4595,-1.5070,1.818
69.9500,-1.4670,-0.2717,-1.3022,1.980
69.9550,1.2362,1.0534,0.3070,1.653
69.9710,1.1705,0.9965,0.9834,1.825
69.9740,0.1445,0.0383,0.9068,0.919
70.0430,-0.8830,0.3247,-2.7408,2.898
70.0450,-0.9136,-1.7487,-2.3360,3.058
70.0560,-1.0767,-3.0835,0.6353,3.327
70.0600,0.9345,1.5634,0.4762,1.883
70.0620,-0.6396,1.2253,0.9908,1.701
70.0630,-0.0520,0.9217,0.6233,1.114
70.0650,0.5185,-0.8541,-1.1423,1.518
70.0670,1.0070,-1.6280,1.9631,2.742
70.0670,-0.1992,-2.3948,-0.3689,2.431
70.0820,-0.6290,0.4527,-2.1133,2.251
70.0830,-0.9908,0.4767,-2.0786,2.352
70.1670,0.2749,-0.0716,-0.2996,0.413
70.1680,2.0648,0.3421,2.5759,3.319
70.1690,0.0920,0.7362,0.4999,0.895
70.1690,1.1029,2.2385,-0.4818,2.541
70.1700,0.2100,0.7665,-0.8759,1.183
70.1700,0.2815,-2.0277,0.7078,2.166
70.1710,0.7053,-2.1133,-0.1039,2.230
70.1720,-1.4729,-2.0797,1.0129,2.742
70.1890,-1.1989,1.5586,-0.3591,1.999
70.1930,-0.3501,2.2013,-2.9090,3.665
70.2700,0.2294,-1.0973,1.2773,1.699
70.2720,1.5161,0.8442,-1.2534,2.141
70.2740,0.5007,0.4691,1.6543,1.791
70.2750,-0.7131,-1.2125,-0.1222,1.412
70.2760,-0.1015,-0.3544,-0.2168,0.428
70.2770,0.3699,-1.4198,-0.9350,1.740
70.2780,0.5883,-0.8332,1.1324,1.524
70.2790,0.7469,0.8619,0.2716,1.172
70.2810,-0.3404,1.7433,1.0531,2.065
70.2820,0.3146,-0.0073,-0.8193,0.878
70.3420,0.3853,-0.8914,-1.2706,1.599
70.3450,0.1227,-2.4921,2.4524,3.499
70.3470,0.4654,-1.9206,-1.6716,2.588
70.3500,0.6647,-0.4055,-1.6117,1.790
70.3510,-2.1132,0.0861,-0.9699,2.327
70.3540,0.7689,1.3536,-0.1545,1.564
70.3590,1.0285,0.1479,1.0904,1.506
70.3800,0.9096,1.4912,-0.5293,1.825
70.3840,-0.0006,0.6945,1.0256,1.239
70.3860,0.5510,1.1953,-0.1740,1.328
70.4640,-0.6157,-0.8012,-1.0756,1.476
70.4690,1.2759,-2.2189,1.8549,3.161
70.4710,-0.0833,-2.3931,-0.7535,2.510
70.4740,-0.6443,2.4580,-0.9772,2.722
70.4760,-0.3978,2.1869,-1.6944,2.795
70.4780,-0.1232,0.0067,1.0732,1.080
70.4800,1.2128,0.3533,-0.9129,1.559
70.4830,0.9018,1.1009,0.7714,1.619
70.4850,0.3660,1.4392,-0.0236,1.485
70.4860,-1.0637,-0.1210,-2.7184,2.922
70.5000,-1.4958,-1.4845,-1.4711,2.570
70.5040,0.2907,0.9438,-0.0861,0.991
70.5810,0.5864,1.2552,1.5467,2.076
70.5820,-0.8420,0.3360,-0.2669,0.945
70.5830,0.0198,-0.8923,-0.9158,1.279
70.5830,-0.2070,0.2964,-0.6392,0.734
70.5840,0.5794,-0.5662,1.2881,1.522
70.5840,-1.0316,-0.9739,-0.1352,1.425
70.5850,-1.2299,0.1119,-0.6152,1.380
70.5860,-1.2762,1.4640,-0.2417,1.957
70.6650,-0.8168,1.4133,-2.7076,3.162
70.6690,0.3755,1.1327,0.9689,1.537
70.6700,2.1509,1.5658,1.6107,3.110
70.6730,1.5287,2.1101,-1.4645,2.989
70.6770,-0.7878,-0.2253,-1.0990,1.371
70.6790,0.4201,-0.1667,-0.5492,0.711
70.6800,0.0589,-2.8903,0.3847,2.916
70.6830,-0.6825,-1.5637,1.1616,2.064
70.6850,-0.5022,0.9813,-0.1493,1.112
70.6870,-1.0275,0.5778,-0.5312,1.293
70.7000,-0.5793,-0.7605,0.2219,0.981
70.7040,1.1178,-0.3303,-0.6125,1.317
70.7770,0.5740,0.7911,1.7386,1.994
70.7770,-0.9061,-0.2375,-1.0615,1.416
70.7780,-0.0800,0.6788,-0.5611,0.884
70.7780,-0.5876,-1.3954,-2.7518,3.141
70.7790,0.2366,0.8978,2.6854,2.841
70.7800,-0.2944,1.4452,-1.4134,2.043
70.7800,1.2654,0.8662,1.2826,1.999
70.7820,0.8531,1.1971,-1.6394,2.202
70.8410,-0.7823,-0.4915,0.8520,1.257
70.8440,0.2600,-1.6316,1.5920,2.294
70.8450,-0.8576,-0.5246,0.6892,1.219
70.8470,-0.1214,0.0105,0.1241,0.174
70.8480,-1.0412,0.2933,-3.5665,3.727
70.8500,-0.6753,-1.6585,-0.3211,1.819
70.8540,-0.0784,0.1662,0.7133,0.737
70.8680,1.5191,1.9860,0.8677,2.647
70.8740,1.2445,1.7314,0.8953,2.313
70.9520,-0.6086,0.5843,-1.3384,1.582
70.9560,0.2973,-1.3425,-1.0390,1.723
70.9610,-0.6416,-2.9202,0.4813,3.028
70.9650,0.1364,-1.2898,1.2018,1.768
70.9680,-0.0353,1.6180,0.1804,1.628
70.9700,-0.0419,1.6123,0.1804,1.623
70.9710,1.4378,-0.0690,-0.2673,1.464
70.9730,0.5874,-0.2933,0.2822,0.715
70.9750,0.3137,-2.2979,1.5007,2.762
70.9770,0.4908,-0.1167,-0.3372,0.607
70.9910,-1.1690,-1.2477,-1.9596,2.601
71.0670,-0.9444,-0.5884,-2.2650,2.524
71.0940,-0.1811,-0.0844,0.7456,0.772
71.0960,0.4428,1.3363,1.0484,1.755
71.0980,-0.0916,1.3700,-0.0051,1.373
71.1000,1.4426,-0.1703,-0.9424,1.732
71.1020,-0.0262,0.3640,0.0560,0.369
71.1040,0.5441,-2.4167,0.1051,2.479
71.1060,0.1132,-1.3707,0.9752,1.686
71.1070,-1.2347,0.1275,-1.0253,1.610
71.1090,-0.8353,1.1546,-2.8186,3.158
71.1100,0.3528,-0.7731,0.4686,0.970
71.1110,0.4953,-0.5993,1.9183,2.070
71.1220,1.9340,1.2161,-0.0785,2.286
71.1230,0.1071,1.9223,0.1537,1.931
71.1970,-0.1828,1.0385,-1.1392,1.552
71.1980,-0.1097,-1.1740,-0.2569,1.207
71.1980,0.2196,-2.5120,-0.8686,2.667
71.1990,-0.5051,1.0018,0.7318,1.339
71.2000,0.0512,1.5828,0.3272,1.617
71.2000,-1.5463,1.9356,0.8240,2.611
71.2010,0.8118,-0.3974,-0.6339,1.104
71.2020,0.7721,0.0967,-0.8349,1.141
71.2780,-0.0487,0.3394,1.5941,1.631
71.2810,-0.5773,-2.1804,-0.1872,2.263
71.2830,-1.5536,-1.4476,-0.2160,2.134
71.2860,0.4366,-0.6658,0.6662,1.038
71.2890,0.3529,-0.2005,0.5680,0.698
71.2910,0.4506,0.7551,0.8960,1.255
71.2920,0.0753,0.7506,-0.3754,0.843
71.2950,-0.2446,0.1252,-0.0988,0.292
71.2970,0.2154,-0.4605,0.3896,0.640
71.3080,0.7542,-1.8410,-0.5765,2.071
71.3700,-0.3747,-1.0487,1.4441,1.824
71.3710,-1.6924,-0.2826,-0.6174,1.824
71.3710,-0.4837,2.3447,-2.1903,3.245
71.3720,-0.2942,0.6025,-1.2578,1.425
71.3720,0.9148,0.7593,1.5220,1.931
71.3720,2.9094,1.4225,0.3848,3.261
71.3730,0.1450,1.1344,0.2435,1.169
71.4390,-0.9375,-0.7078,-3.5453,3.735
71.4470,-1.9673,-1.2746,0.0137,2.344
71.4500,0.6698,-1.9484,0.2101,2.071
71.4540,0.0727,1.4940,0.4901,1.574
71.4570,-0.2135,1.1238,-2.1207,2.410
71.4590,-0.8850,-0.4872,-0.4794,1.118
71.4650,0.6195,-0.0357,-0.3656,0.720
71.4670,2.0255,-0.3865,1.8047,2.740
71.4690,0.5135,0.1411,1.2037,1.316
71.4840,0.7304,-0.7237,-0.6243,1.203
71.4860,-2.3071,-0.4108,-0.2881,2.361
71.5650,-0.4670,1.6520,-1.5031,2.282
71.5690,0.6752,-0.3565,2.1265,2.259
71.5700,0.3279,1.3786,1.5962,2.134
71.5730,0.7687,1.0090,0.1968,1.284
71.5760,0.4790,1.3407,0.1036,1.427
71.5790,-0.7892,-0.6946,-1.0323,1.473
71.5800,0.8620,-2.2538,0.2929,2.431
71.5830,-0.5426,-2.5270,2.3171,3.471
71.5860,-0.7931,0.4734,0.3046,0.973
71.5870,-1.1431,0.3029,-2.6511,2.903
71.6020,-1.3158,-1.6069,-0.3622,2.108
71.6050,-0.2519,1.0041,1.1449,1.544
71.6750,1.5526,2.0977,0.9678,2.783
71.6780,0.9676,0.7264,1.0133,1.578
71.6790,0.0597,0.3628,-4.1139,4.130
71.6810,-1.4734,-1.8566,-1.2636,2.686
71.6840,-0.7991,-2.2249,0.3681,2.393
71.6880,1.5534,1.0072,1.9327,2.676
71.6890,-1.0589,0.5674,-0.4161,1.271
71.6900,-0.5996,-0.1078,-1.5952,1.708
71.7060,-0.5083,-0.0444,-0.2771,0.581
71.7090,0.4217,-0.6450,0.0413,0.772
71.7880,0.6847,-1.2387,1.3665,1.967
71.7890,-0.7350,0.3232,-0.5190,0.956
71.7900,-1.2576,-0.5094,-2.9287,3.228
71.7910,-0.6269,1.0496,-0.9234,1.532
71.7920,0.7118,0.5846,-0.2446,0.953
71.7920,-0.3338,0.7696,1.0196,1.320
71.7930,1.0462,1.3820,-0.3367,1.766
71.7940,0.7223,0.1379,-0.5258,0.904
71.8790,0.2997,-1.3702,-2.5560,2.916
71.8860,-0.3832,-1.7627,-1.4906,2.340
